time,wind_speed,wind_angle,battery_voltage,battery_current,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,velocity_x,velocity_y,velocity_z,angular_x,angular_y,angular_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
168.3,2.799999952,138.0,21.40505981,23.12375832,-79.78138471,40.45804304,283.9287915,0.024033623,0.00672976,-0.871436298,0.48987335,-0.357457596,0.043147895,-1.013329923,0.303167582,0.090530716,-0.877028048,-0.027795046,-0.068429161,-9.694365463
168.4,2.900000095,142.0,21.46140099,22.41604996,-79.78138437999999,40.45804329999999,283.8259911,0.017724134,0.012026872,-0.852394998,0.5224596260000001,-0.339507708,0.098499992,-1.07338849,-0.307734549,-0.500336885,-0.74372071,0.436065134,-0.357000509,-9.441381585
168.6,2.900000095,152.0,21.32868385,25.04808807,-79.78138329999997,40.45804384,283.6182293,-0.055632818,0.067770198,-0.806398928,0.584835887,-0.376731671,0.407761218,-1.047447051,-0.084899902,-0.366923749,-0.906330049,-0.6979240990000001,-0.026465482,-9.819861914
168.7,2.799999952,98.0,21.32743263,23.21122742,-79.78138267,40.45804425,283.5416588,-0.045985881,0.05532077,-0.78388375,0.61672622,-0.399016556,0.525779659,-0.864332335,-0.054889642,0.973187029,-0.663070381,-0.454037976,-0.050190763,-10.04839332
168.9,2.799999952,105.0,21.49019814,21.35051346,-79.78138138999999,40.4580447,283.3546795,0.013568387,-0.007203311,-0.7352535720000001,0.6776180270000001,-0.335097857,0.58632529,-0.919689256,0.118118182,0.469334751,-0.84785223,0.1753886039999999,-0.005730682,-9.775541189
169.1,2.799999952,110.0,21.4776783,21.35051346,-79.78138013,40.4580453,283.16118660000006,0.046099056,-0.014907287,-0.6842018959999999,0.7276815179999999,-0.205453544,0.420235165,-1.030968112,0.227928206,0.170035601,-0.5927140120000001,-0.039419324,-0.139710904,-9.549005436
169.2,2.700000048,152.0,21.43635941,22.88520622,-79.78137921999999,40.45804564,283.0683693,0.057232935,-0.015839605,-0.6610053779999999,0.748027682,-0.148758485,0.359155847,-1.051786447,0.167754039,0.178181633,-0.562569201,0.09096623,-0.293018996,-9.582074364
169.4,2.599999905,160.0,21.47892952,22.36833954,-79.78137875,40.45804582,282.9661126000001,0.063569143,-0.016901674,-0.637702525,0.767469227,-0.092995736,0.264491536,-1.075553123,0.046569195,-0.000203283,-0.708447218,0.211801134,-0.5189814660000001,-9.548573912
169.5,2.599999905,168.0,21.57283401,19.84762764,-79.78137779999997,40.45804596,282.76360939999995,0.048022222,-0.013420343,-0.590904295,0.805199325,0.009654118,0.130038072,-1.082416794,-0.016668282,-0.303675681,-0.53021419,0.012876693,-0.336110893,-9.527017567
169.7,2.599999905,172.0,21.59036255,20.30087852,-79.78137726,40.45804628,282.5542988,0.032353096,-0.003599469,-0.542905152,0.839162946,-0.00013099,0.063170178,-1.115345807,0.020286413,-0.081217602,-0.640877426,0.010891328,-0.261888914,-9.517659683
169.8,2.599999905,151.0,21.56281662,20.58714294,-79.78137713999999,40.45804634,282.4419999,0.031004203,-0.000110425,-0.51751256,0.855113745,0.016814216,0.027747406,-1.142099341,0.109891847,-0.088053733,-0.5081088539999999,-0.011468016,-0.299658437,-9.517410591
169.9,2.599999905,138.0,21.61289978,20.48377037,-79.78137706,40.45804638,282.3268036,0.03066209,0.002916632,-0.491157651,0.8705260159999999,0.021701771,0.007726215,-1.170006288,0.024678187,-0.029493116,-0.590956092,0.180256448,-0.231972329,-9.501144222
170.1,2.599999905,147.0,21.56907845,20.27702332,-79.78137665999999,40.45804651,282.1196579,0.02944115,0.00843571,-0.436765403,0.8990539909999999,0.066715604,-0.01215263,-1.176111018,-0.009042259,-0.01908691,-0.61438185,0.36041733,-0.357743581,-9.649390435
170.2,2.700000048,150.0,21.47517395,22.12183571,-79.78137642,40.45804674,282.0243325,0.027965976,0.008485556,-0.408247113,0.912403584,0.065499552,0.000993048,-1.153561549,0.055078659,-0.036588024,-0.653790057,0.260103777,-0.111685437,-9.584748881
170.4,2.700000048,125.0,21.49145126,21.23918724,-79.78137631,40.45804675,281.7923169,0.026386598,0.007432401,-0.350445539,0.936181903,0.078428147,-0.025461433,-1.15692649,0.042821605,0.018248001,-0.679198146,0.166974095,-0.184628045,-9.75403513
170.6,2.799999952,118.0,21.42884827,22.55918312,-79.78137620999999,40.45804685,281.6857838,0.027709072,0.008567535,-0.322115511,0.946256101,0.0656157659999999,-0.028596145,-1.127023147,-0.00557287,-0.018914504,-0.655670941,0.492348824,-0.1743383889999999,-9.786145114
170.71,2.799999952,125.0,21.52901268,20.68256378,-79.78137609,40.45804695,281.4595036,0.028271617,0.010043067,-0.267730296,0.963026702,0.07082989,-0.043171785,-1.105968827,-0.017860627,-0.000494454,-0.630365133,0.491334734,-0.409219105,-9.968885221
170.8,2.900000095,128.0,21.58660698,21.20738029,-79.78137604999999,40.45804693,281.3488354,0.027219601,0.01120854,-0.24019897,0.97027725,0.086985505,-0.060357241,-1.110759763,0.141353875,0.028011475,-0.569991648,0.331070812,-0.193138174,-9.764151982
171.0,2.900000095,108.0,21.42509079,23.2509861,-79.78137584,40.45804695,281.1201977,0.030052399,0.011812131,-0.189041674,0.981438041,0.102045509,-0.0757853999999999,-1.120676377,0.047853384,0.071406782,-0.525894701,0.454445016,-0.12597489,-9.812337717
171.1,2.900000095,101.0,21.48143387,22.74207306,-79.78137577999999,40.45804691,281.0086159,0.031483956,0.011879511,-0.169675693,0.98492533,0.106469021,-0.094694872,-1.099411723,-0.005028208,0.035845589,-0.251074642,0.457049256,-0.347433295,-10.00595774
171.3,2.900000095,106.0,21.57909393,20.58714294,-79.78137572,40.45804695,280.7887215,0.031722307,0.012210984,-0.151968703,0.987800658,0.095566528,-0.101273876,-1.059605381,-0.011912475,-0.059385613,0.05487033,0.421102511,-0.201983349,-9.969828962
171.5,2.900000095,107.0,21.39003372,23.35436058,-79.78137547,40.45804688,280.56190150000003,-0.01242862,0.023818057,-0.147758558,0.988658488,0.134406202,0.079269932,-1.159968756,0.065944053,-1.641845107,-0.047182899,1.585132801,-0.279409492,-9.190440724
171.6,2.900000095,102.0,21.26983833,25.12760544,-79.78137527999999,40.45804704,280.44460530000003,-0.097216666,0.039358504,-0.146952361,0.983567476,0.1525648,0.291989586,-1.133920533,0.026583521,-1.284177661,0.081740461,0.100406953,-0.396868178,-9.912205821
171.7,2.799999952,108.0,21.22851944,26.248806,-79.78137525,40.45804724,280.3373303,-0.109063201,0.041702978,-0.146350875,0.982317448,0.15023157,0.482491698,-0.876919434,0.021245252,0.8722702859999999,0.00945241,-1.552951626,-0.332936914,-10.97884788
171.9,2.799999952,108.0,21.60288239,19.71244812,-79.78137472,40.45804787,280.15740530000005,0.031848237,0.016623983,-0.147562906,0.988400042,0.178169636,0.5714224920000001,-0.865072208,0.044161793,1.028112173,-0.024524249,0.4998059970000001,-0.075967757,-9.78095688
172.1,2.700000048,107.0,21.45388985,22.28087044,-79.78137439,40.45804828,280.0444893,0.061817586,0.010762019,-0.147636026,0.987049341,0.1788948719999999,0.441398303,-1.016877808,-0.035576981,0.28969413,-0.062674291,0.592622944,-0.349892049,-9.611015158
172.2,2.700000048,95.0,21.41883087,22.35243607,-79.78137367,40.45804932,279.8173918,0.071162067,0.0004103,-0.149449408,0.98620528,0.157797073,0.246589657,-1.072767239,-0.211074382,-0.063611202,-0.0483419259999999,0.482326111,-0.321738839,-9.827707708
172.4,2.700000048,87.0,21.48518944,21.04834557,-79.78137319,40.45804975,279.6137461,0.065487064,-0.005269617,-0.151030675,0.986343443,0.123033131,0.060158959,-1.022958318,-0.073372707,-0.193902731,0.05669383,0.5899984220000001,-0.162751912,-9.913289895
172.5,2.700000048,85.0,21.52024841,21.12786293,-79.78137312,40.45805022,279.4993996,0.056419771,-0.001692498,-0.151239529,0.986884356,0.08407707,0.029753117,-1.032524421,0.014878587,-0.236846998,0.07095848,0.590180964,-0.238141123,-9.87352649
172.61,2.700000048,84.0,21.46390533,22.30472565,-79.78137299,40.45805031,279.3968577,0.045653712,0.004752683,-0.151315704,0.987419307,0.080555932,-0.00100952,-1.035667661,0.088068351,-0.332178265,-0.076619722,0.281077886,-0.326881574,-9.778276516
172.8,2.599999905,94.0,21.45889664,21.47774124,-79.78137278999999,40.45805065,279.17979760000003,0.029518001,0.010211897,-0.152339816,0.987834573,0.08098877,-0.0057264859999999,-1.024849667,-0.053024359,-0.000278368,-0.088608906,0.44449035,-0.341986285,-9.944861351
172.91,2.599999905,96.0,21.54403687,21.06424904,-79.78137271,40.45805069,279.0777478,0.027636649,0.009600187,-0.153159648,0.987768292,0.082624625,-0.013070935,-1.018223653,0.022693945,0.010297646,0.103108555,0.312421958,-0.326807242,-9.768541487
173.1,2.599999905,98.0,21.4513855,22.28087044,-79.78137240999999,40.45805082,278.8626666,0.028451657,0.011324721,-0.155105203,0.987423301,0.095512483,-0.010194791,-1.01755507,-0.030202867,-0.0461721009999999,-0.098556608,0.417463569,-0.368429988,-9.833200582
173.3,2.599999905,99.0,21.47016525,22.39219475,-79.78137231999999,40.45805098,278.65813110000005,0.026994938,0.013723432,-0.157238007,0.987096369,0.096724298,-0.020566753,-0.984727265,0.027174512,-0.011632525,0.051930584,0.412477503,-0.3471050470000001,-9.908867061
173.41,2.599999905,102.0,21.55405235,19.76811028,-79.78137224,40.45805099,278.559853,0.027169118,0.013631079,-0.158151358,0.98694694,0.101052533,-0.023014076,-0.97752497,-0.022157973,0.0604416359999999,0.07440462,0.366425746,-0.3493944879999999,-9.845366299
173.5,2.599999905,100.0,21.46265411,22.43990517,-79.78137226999999,40.45805128,278.45612,0.027486265,0.01152413,-0.160482302,0.986588717,0.081365139,-0.001307315,-0.990807568,-0.075131215,-0.040878575,0.065915927,0.4302765,-0.391705452,-9.688355695
173.7,2.599999905,104.0,21.54904556,20.92906952,-79.78137199999999,40.45805137,278.2554993,0.026716704,0.0076021369999999,-0.174064115,0.984342515,0.103951824,-0.024850397,-1.00968643,0.063597724,0.020319536,0.038814824,0.418788914,-0.301101822,-9.680153806
173.9,2.599999905,106.0,21.56532097,20.57123947,-79.78137183999999,40.45805136,278.0502982,0.026364997,0.010515117,-0.181111917,0.98305285,0.088892453,-0.032759104,-1.039358264,0.031173682,-0.028421741,-0.00045507,0.475449457,-0.254600049,-9.644782829
174.01,2.599999905,111.0,21.50146675,21.09605598,-79.78137174,40.45805156,277.95564310000003,0.025315128,0.010596033,-0.182985231,0.982732594,0.0854218559999999,-0.026235821,-1.043443653,-0.025158815,0.003864047,0.056153327,0.589344886,-0.299159377,-9.610554982
174.1,2.700000048,110.0,21.51148415,21.4459343,-79.78137167,40.45805156,277.8504023,0.02359983,0.010279761,-0.183789834,0.982628465,0.078514335,-0.019053535,-1.058199425,-0.0670298409999999,-0.095972456,0.108613119,0.395879815,-0.303947059,-9.697876716
174.3,2.700000048,111.0,21.59161377,20.23726463,-79.78137167,40.45805179,277.6562991,0.023741361,0.011971163,-0.183201209,0.982715845,0.064518955,0.000190667,-1.046524077,-0.033350084,0.095440499,-0.101668172,0.589558894,-0.216061562,-9.751494514
174.41,2.700000048,111.0,21.54278374,20.84955215,-79.78137161,40.45805182,277.55072060000003,0.025797497,0.012649653,-0.18229112,0.982824743,0.070798697,0.004234913,-1.06003111,-0.019587159,0.02093295,-0.007349234,0.481668921,-0.235971094,-9.738607836
174.6,2.799999952,114.0,21.43135262,22.49556923,-79.78137149999999,40.45805195,277.3608775,0.028325351,0.009940745,-0.180070475,0.983195543,0.080820738,-0.008003404,-1.040625347,-0.063312404,0.063346706,-0.059049629,0.584042411,-0.363569271,-9.813218307
174.8,2.799999952,111.0,21.53777695,20.09413338,-79.78137143,40.4580522,277.2665133,0.028608304,0.006639852,-0.17860207,0.983483016,0.071909214,0.0111235489999999,-1.016918641,-0.029709207,0.022820475,-0.081634074,0.579853466,-0.18349036,-9.945958289
174.91,2.799999952,112.0,21.48894691,21.87532997,-79.78137129,40.45805228,277.06576960000007,0.028122405,0.005520117,-0.1762969489999999,0.983919799,0.070860464,0.015170461,-0.999788062,0.094934143,0.0103717,-0.022779146,0.458926431,-0.294298258,-9.820880499
175.0,2.900000095,112.0,21.47016525,21.82761955,-79.78137129999999,40.45805246,276.9704966,0.028188331,0.006331374,-0.1756248769999999,0.984033227,0.06181595,0.00949591,-0.994400056,0.0860901999999999,0.027163435,0.012755574,0.5159683589999999,-0.372275373,-9.89015831
175.2,2.900000095,112.0,21.48018265,21.6844883,-79.78137122,40.45805261,276.7819237,0.026367119,0.010438059,-0.185798332,0.982178688,0.075340882,0.012866478,-0.977798116,0.094728976,-0.091474101,0.128153101,0.59865855,-0.281584291,-9.860722257
175.31,2.900000095,110.0,21.43635941,22.36833954,-79.78137113999999,40.45805265,276.6846747,0.025006931,0.012574717,-0.189013317,0.981575549,0.076048802,0.018486366,-0.966807424,-0.031273171,-0.013061862,0.086000055,0.360226857,-0.305292887,-9.937581568
175.5,2.900000095,110.0,21.48518944,21.83557129,-79.78137111,40.45805289,276.502314,0.026049735,0.008532129,-0.193759307,0.980666161,0.079042912,0.030019098,-0.936217165,0.005601505,0.095913127,0.028555157,0.5177642579999999,-0.081364645,-9.94091565
175.7,2.799999952,110.0,21.50146675,19.83172417,-79.78137097999999,40.45805308,276.3269753,0.027263973,0.0058507659999999,-0.197811469,0.979843438,0.062700564,0.00903863,-0.902156997,0.058340628,0.207607791,-0.122054681,0.114313395,-0.25077089,-10.01091033
175.8,2.799999952,113.0,21.43510818,22.3603878,-79.78137092,40.45805307,276.237431,0.055988494,0.006264695,-0.199358657,0.978305817,0.073845455,-0.056287756,-0.89965652,0.088956036,0.669166982,-0.166512534,0.253135394,-0.241909471,-9.730804726
175.91,2.799999952,104.0,21.52775955,20.6428051,-79.78137086,40.45805307,276.143783,0.056048814,0.00788881,-0.200863704,0.977982759,0.084346444,-0.050955318,-0.955880812,-0.008944303,-0.533062935,0.01927256,0.639459032,-0.267496649,-9.705145975
176.1,2.700000048,103.0,21.45764542,22.52737617,-79.78137056999999,40.45805335,275.96250860000004,0.00888648,0.015577157,-0.203884855,0.978830695,0.10595424,-0.004638726,-0.94653466,-0.050906289,-0.099123977,0.082626298,-0.019978036,-0.367568474,-10.03426645
176.3,2.700000048,103.0,21.42133522,22.69436264,-79.78137054,40.45805359,275.8951478,0.008194325,0.012383807,-0.204887763,0.978672802,0.097347392,0.048476332,-0.900785424,0.032252785,0.239932239,-0.013939883,-0.251030031,-0.065584527,-10.12906736
176.4,2.700000048,112.0,21.47141838,21.46183777,-79.7813704,40.45805355,275.7188229,0.07337068,0.00091396,-0.206334084,0.975726545,0.09059169,-0.041224895,-0.8998022090000001,-0.04827087,-0.112944812,0.018115092,1.219154258,-0.144303947,-9.491441352
176.6,2.700000048,100.0,21.55530548,19.74425507,-79.78137027999999,40.4580535,275.5479254,0.010344555,0.013877222,-0.20888938,0.977786124,0.105290357,-0.108909744,-0.924829754,0.012746619,-0.330404341,0.003780335,0.150236276,-0.233997128,-9.712182514
176.7,2.700000048,100.0,21.53652382,20.95292473,-79.78137036999999,40.45805365,275.4668421,0.001114902,0.0144530039999999,-0.209614202,0.977676749,0.078878207,-0.037066847,-0.946140578,-0.026024001,0.038988389,0.054015242,-0.201639076,-0.328765218,-9.690179442
176.8,2.700000048,100.0,21.53777695,21.52545166,-79.78137032,40.45805363,275.3705449,0.004465107,0.011457283,-0.210203037,0.977580488,0.077429844,0.004041907,-0.96817995,-0.033630129,0.222506925,0.032187905,0.065294624,-0.085539813,-9.601866605
177.0,2.799999952,109.0,21.37125397,25.16736412,-79.78136998,40.4580536,275.1847004,0.027829068,0.093144432,-0.211540148,0.972522736,0.357708477,0.062581178,-1.039607552,1.377738118,0.069619022,0.012732178,0.4238678420000001,0.258386157,-9.281449712
177.12,2.799999952,75.0,21.3261795,23.73604584,-79.78136959999999,40.45805357,275.0780787,0.032056693,0.123745501,-0.211007774,0.969089866,0.542906873,0.094977852,-0.969412662,-0.020337677,0.045652527,-0.078108743,0.52905567,-1.015496979,-9.740748501
177.31,2.700000048,75.0,21.53401947,20.38834763,-79.78136857999999,40.45805354,274.8889412,0.017067604,0.037769508,-0.210338533,0.976749718,0.721379416,0.158319894,-0.8411527059999999,-1.193688393,0.035911284,0.042241659,0.371652462,-0.74929028,-10.07797322
177.51,2.799999952,74.0,21.55280113,20.04642296,-79.78136731,40.45805344,274.7068657,0.009756867,-0.019230971,-0.210227415,0.977414727,0.566454018,0.180705109,-0.97848004,-0.172270387,-0.001817319,0.028309621,0.565557352,0.110248849,-9.689423397
177.6,2.900000095,108.0,21.51148415,21.41412735,-79.78136663,40.45805341,274.608334,0.011822871,-0.02453864,-0.210722059,0.977166474,0.5125994770000001,0.196263421,-1.030119003,0.197345167,-0.005277729,0.124301881,0.579053567,0.089034584,-9.486048465
177.7,2.900000095,121.0,21.48644257,21.49364471,-79.78136588,40.45805343,274.521748,0.016755575,-0.004683728,-0.211953461,0.977124929,0.478231666,0.184527782,-1.0557549940000002,0.51651144,0.177597106,-0.002494363,-0.22573874,-0.5392752510000001,-9.686879273
177.91,2.900000095,120.0,21.3837738,23.30665016,-79.78136468999999,40.45805328,274.3149437,0.088245489,0.003766327,-0.213094994,0.973030925,0.517658541,-0.020872628,-1.036552436,-0.030871883,0.5283193589999999,0.113585241,0.746771154,-0.38066134,-9.59520955
178.1,3.0,120.0,21.5252552,21.37436867,-79.78136329999998,40.45805311,274.1117138,0.063506134,0.002050974,-0.217431098,0.974005461,0.552840222,-0.193549416,-1.015614043,-0.062052574,-0.513605773,0.078901462,0.558824357,-0.410277268,-9.814062645
178.2,3.0,61.0,21.42759514,22.60689354,-79.78136275,40.45805305,274.0220007,0.051417273,0.005637158,-0.219445869,0.974252522,0.548951806,-0.20576977,-0.992448705,0.072206259,-0.105367206,0.042993918,0.234757723,-0.376979422,-9.921414016
178.3,3.0,93.0,21.49270248,21.5334034,-79.78136226999999,40.45805276,273.9202799,0.048979271,0.007237499,-0.220714986,0.97408092,0.555224434,-0.251605623,-0.963477424,0.149399504,0.164969206,-0.06273751,0.071948929,-0.331661125,-10.04454702
178.5,3.099999905,93.0,21.50271797,21.36641693,-79.78136110999999,40.45805205,273.72441139999995,0.070007794,0.003620148,-0.222142071,0.972491026,0.585298933,-0.385227289,-0.942988035,-0.106475763,0.060802981,0.029197203,0.664346609,-0.248705726,-9.840315474
178.6,3.099999905,93.0,21.43385696,22.46376038,-79.78136067999999,40.45805159,273.6231369,0.069478624,-0.00110037,-0.223283991,0.972273529,0.588605621,-0.461189159,-0.939070438,-0.106608324,0.021305731,-0.124899186,0.576883519,-0.392709419,-9.801868277
178.8,3.200000048,82.0,21.43510818,22.6864109,-79.78135988999999,40.4580506,273.4264645,0.068971589,-0.00087007,-0.223944724,0.972157955,0.57628436,-0.612880014,-0.93131187,-0.029381067,0.207629293,-0.116883345,0.366732651,-0.526535118,-9.826445879
179.0,3.299999952,80.0,21.57909393,19.94304848,-79.78135959,40.45804997,273.32392539999995,0.069090404,-0.001185416,-0.223229542,0.972313643,0.5802355579999999,-0.6798488090000001,-0.929107149,0.093756154,-0.107877977,0.029879985,0.4598492320000001,-0.301918002,-9.848339024
179.1,3.299999952,81.0,21.53276825,20.15774727,-79.7813589,40.45804859,273.1302723,0.057039626,0.004425095,-0.221766338,0.973420143,0.589707995,-0.7777920190000001,-0.92810877,0.066042326,0.032009553,0.044426169,0.241281608,-0.222212595,-9.733165247
179.3,3.299999952,82.0,21.48018265,21.46183777,-79.78135857999999,40.45804784,273.0365042,0.051986184,0.005188995,-0.221499711,0.973760009,0.5836545470000001,-0.793045998,-0.946563889,-0.119295515,-0.011304441,-0.101514131,0.8282115390000001,-0.336758472,-9.622529495
179.4,3.400000095,92.0,21.45889664,20.84955215,-79.78135812,40.45804625,272.8238978,0.038651925,0.011818715,-0.222040892,0.974199355,0.614316902,-0.8222900740000001,-0.976810172,0.198153526,0.014808138,0.073362723,0.5888715170000001,-0.183899263,-9.746253655
179.5,3.299999952,94.0,21.55780983,20.56328773,-79.78135800999999,40.45804525,272.7369437,0.030504284,0.018664902,-0.222424388,0.974293947,0.60911212,-0.817738814,-1.003418524,0.04643295,-0.345964819,-0.028481346,1.07422444,-0.310760326,-9.515934754
179.7,3.400000095,97.0,21.55906105,20.42810631,-79.78135759999998,40.45804357,272.53515760000005,0.004289743,0.012583481,-0.223861441,0.97453028,0.595564411,-0.713689026,-1.069645811,-0.139688492,-0.103908516,-0.011947894,0.383405877,-0.587490441,-9.538358241
179.9,3.400000095,98.0,21.4676609,22.22520828,-79.78135709,40.4580421,272.3106732,-0.0079002869999999,0.008832413,-0.225790501,0.974103868,0.55427561,-0.585828636,-1.12132402,-0.01787678,0.092316464,0.104056247,0.205031192,-0.429048366,-9.770561115
180.0,3.400000095,110.0,21.43385696,22.86930084,-79.78135694,40.45804123,272.22333,0.01884822,0.008713099,-0.22698386,0.973677158,0.558479704,-0.609361591,-1.078007436,0.161521062,0.6488710639999999,-0.041622054,0.01839852,-0.396609986,-9.894242005
180.1,3.400000095,112.0,21.36749649,23.32255363,-79.78135670000002,40.45804051,272.1150889,0.051018428,0.006826596,-0.228500411,0.972182155,0.577758239,-0.628165338,-1.065605851,0.182605863,0.227195606,0.102378301,0.8092364470000001,-0.359506114,-9.537852457
180.31,3.299999952,112.0,21.4676609,21.36641693,-79.78135620000002,40.45803884,271.9015755,0.022100659,0.014378465,-0.235569224,0.97149992,0.6044651320000001,-0.676168744,-1.040196387,-0.102454036,-0.6798949240000001,-0.024240715,1.066485869,-0.314228419,-9.666409925
180.5,3.299999952,113.0,21.55029678,20.65075684,-79.78135592,40.45803813,271.7896566,-0.003299932,0.016729832,-0.23819916,0.971066594,0.597412559,-0.604593672,-1.078567194,-0.231799334,-0.39242205,-0.047052506,0.513601406,-0.301608081,-9.895791517
180.61,3.299999952,110.0,21.44262123,22.01846123,-79.78135528,40.45803702,271.62091200000003,-0.034951162,0.006923021,-0.24000676,0.970117211,0.532370032,-0.337075205,-1.065966566,-0.144811854,-0.125872985,-0.130610064,0.510845504,-0.240910109,-9.898844934
180.8,3.299999952,119.0,21.38502693,23.04424095,-79.78135467999999,40.45803615,271.4473242,-0.04156946,-0.000732128,-0.238745987,0.970191658,0.413004251,-0.109843101,-1.033566077,-0.075209275,0.169624522,0.012413311,0.413160201,-0.21208562,-10.01667101
180.9,3.200000048,116.0,21.38001823,22.75797653,-79.78135433,40.45803587,271.3467187,-0.0317026,-0.003263233,-0.236776665,0.971041262,0.36251635,-0.016916762,-1.002326712,0.067086987,0.337071478,0.014263158,0.351982684,-0.098239363,-10.10669825
181.0,3.099999905,114.0,21.42383957,21.8594265,-79.78135415999999,40.45803553,271.2661952,-0.016715702,-0.00197331,-0.235034302,0.971841395,0.31739186,0.001814795,-0.964298964,0.154940903,0.353515446,-0.140340045,0.376453684,-0.189638524,-10.17330739
181.2,3.0,106.0,21.46640968,21.90713692,-79.78135366,40.45803522,271.0773673,0.006231609,0.006176354,-0.232907921,0.972459257,0.275223184,0.044325377,-0.949500018,0.075055718,0.157491475,-0.147080123,0.351043329,-0.44636336,-9.932875729
181.31,3.0,96.0,21.43761253,22.02641296,-79.78135334999999,40.45803516,270.9826059,0.011628662,0.008774197,-0.232471302,0.972494125,0.279722113,0.057436238,-0.937889147,0.043171819,0.067819878,0.113037899,0.28986351,-0.411138015,-9.860809965
181.5,2.799999952,93.0,21.472669600000003,21.33460999,-79.78135284,40.45803509,270.7908463,0.011635563,0.005401614,-0.234495446,0.972032666,0.264812938,0.081906928,-0.919328798,-0.007944995,-0.06927982,0.062495962,0.567416511,-0.186535498,-10.01546882
181.7,2.700000048,91.0,21.43761253,22.13773918,-79.78135240000002,40.45803511,270.6046981,0.005201833,-3.78e-05,-0.24128598,0.970440149,0.210010729,0.116629067,-0.906053265,-0.009999703,-0.010057372,0.164397001,0.308936141,-0.254558753,-9.991959504
181.8,2.599999905,91.0,21.40631104,22.20135307,-79.78135214,40.45803514,270.5160827,0.005943975,-0.004739898,-0.245462582,0.969376326,0.166712795,0.132317724,-0.873395893,-0.062266856,0.019876687,0.158980504,0.337126591,-0.110835846,-10.05931475
182.0,2.599999905,94.0,21.49270248,20.74617767,-79.78135190000002,40.45803519,270.430777,0.009157851,-0.008566696,-0.249291986,0.968347192,0.130115684,0.141639291,-0.845387923,-0.043689668,0.138796136,0.02354254,0.213151275,-0.184063478,-9.953573703
182.11,2.5,91.0,21.54528809,19.91124153,-79.78135162999999,40.45803539,270.2490215,0.016143594,-0.005342668,-0.254114181,0.967024744,0.06335716,0.128205583,-0.8607047440000001,0.112768114,0.091318421,-0.086077482,0.351210633,-0.071650479,-9.860613499
182.3,2.400000095,89.0,21.48769379,20.85750389,-79.7813515,40.45803562,270.06455889999995,0.017831447,0.002194843,-0.256094784,0.966484725,0.026677769,0.101775603,-0.911769694,0.068491042,-0.0697273309999999,0.058479361,0.279758845,-0.261201482,-9.733712547
182.41,2.299999952,82.0,21.51774406,20.49172211,-79.78135140000002,40.45803572,269.97332,0.01652668,0.002753109,-0.256200433,0.966478527,0.027987439,0.106581284,-0.920623105,0.056376167,0.050777931,-0.100702062,0.247289238,-0.22207778,-9.759558409
182.5,2.200000048,79.0,21.4413681,21.85147476,-79.78135146,40.45803578,269.89326,0.015241663,0.001654527,-0.256005138,0.966553867,0.004209394,0.083182288,-0.929065767,-0.073647201,-0.019620391,0.0681886,0.284371257,-0.201430823,-9.759009356
182.71,2.099999905,79.0,21.47892952,21.43003082,-79.7813515,40.45803607,269.7218551,0.015705522,-0.00141894,-0.256442517,0.966430902,-0.041723008,0.092090829,-0.92754649,-0.022371627,-0.001614599,-0.06193018,0.294309166,-0.172038899,-9.752409019
182.8,2.099999905,78.0,21.44762802,22.50352097,-79.78135148,40.45803618,269.6287555,0.016687939,-0.001479511,-0.256734073,0.966336966,-0.050550915,0.089100099,-0.93958868,0.026071254,-0.002654287,-0.048673753,0.336030676,-0.287538109,-9.737537211
183.0,2.0,74.0,21.4776783,21.54930687,-79.78135152,40.45803636,269.45896810000005,0.0171535999999999,-0.00048155,-0.257536858,0.96611613,-0.067888407,0.060662233,-0.937002409,-0.062920861,-0.009727173,0.003252802,0.372250705,-0.07285786,-9.701655187
183.2,2.0,75.0,21.3937912,23.19532394,-79.78135153999999,40.45803646,269.36466160000003,0.018502582,-9.74e-05,-0.257726908,0.966040671,-0.068714393,0.0549526609999999,-0.950914803,-0.007765325,0.006315509,-0.073789306,0.323806231,-0.032009952,-9.769124454
183.3,1.899999976,75.0,21.40005112,22.75797653,-79.78135190000002,40.45803673,269.188848,0.020063413,0.0008594989999999,-0.258482069,0.965807319,-0.106420805,0.028604387,-0.927980368,-0.02380494,-0.035257425,0.099023528,0.235828988,-0.185332653,-9.933730592
183.5,1.899999976,74.0,21.47517395,20.7302742,-79.78135198999999,40.45803682,269.0981407,0.019477183,0.001937228,-0.259473592,0.965551913,-0.10148534,0.022199722,-0.888162276,0.01507045,0.0013200229999999,0.023890495,0.18309242,-0.074489261,-10.19647757
183.6,1.7999999519999998,71.0,21.49771118,20.51557732,-79.78135223999999,40.45803694,268.933237,0.018788388,0.010225072,-0.262589514,0.964670539,-0.080042479,-0.003433535,-0.8400736440000001,-0.00141406,0.03995673,0.046631552,0.250687713,-0.057611976,-9.926095297
183.7,1.7999999519999998,69.0,21.46265411,20.80183983,-79.78135237,40.45803696,268.85162010000005,0.020749666,0.010689733,-0.264512479,0.964099824,-0.05795117,-0.020029209,-0.853053941,-0.095027901,0.032938935,-0.011790567,0.291292241,-0.236886128,-9.867786863
